file,emotion,text
/path_to_wavs/Ses05F_impro07_M013.wav,e1,"UH I'M SO HAPPY THAT YOU'RE NOT GOING TO GO AWAY ."
/path_to_wavs/Ses05F_impro07_M014.wav,e1,"OH I BET YOU'RE GOING TO LOVE IT TOO . YOU ALWAYS WANTED TO GO TO U S C ."
/path_to_wavs/Ses05F_impro07_M015.wav,e1,"YOU'RE GOING TO HAVE SO MUCH  FUN AND  THERE'S LO TONS OF PEOPLE YOU'RE GOING TO MEET SO MANY PEOPLE I'M GOING TO MEET SO MANY PEOPLE TOO BECAUSE WE'RE GOING TO BE THERE TOGETHER ."
/path_to_wavs/Ses05F_impro07_M016.wav,e1,"SURE WHY NOT I DON'T KNOW WHY NOT I'M NOT DOING ANYTHING I HAVE NO PLANS I COULD LIVE ANYWHERE I WANT ."
/path_to_wavs/Ses05F_impro07_M017.wav,e1,"THAT'LL BE GREAT  THAT'LL BE GREAT ."
/path_to_wavs/Ses05F_impro07_M018.wav,e1,"WE SHOULD TRY TO FIND LIKE A PARTY SPOT THOUGH  LIKE YOU KNOW WHERE THERE'S GOING TO BE A LOT OF PARTIES WHERE THERE ARE  COOL PEOPLE THOUGH . DO YOU KNOW ANY PEOPLE THAT MIGHT BE OUT THERE ."
/path_to_wavs/Ses05F_impro07_M019.wav,e1,"YEAH ME EITHER ."
/path_to_wavs/Ses05F_impro07_M020.wav,e1,"{NS} . I KNOW I KNOW I KNOW WE'LL FIGURE IT OUT . RIGHT . {NS} IT IS GOING TO BE SO MUCH FUN ."
/path_to_wavs/Ses05F_impro07_M021.wav,e1,"YOU CAN'T MAKE FUN OF ME BECAUSE I'M NOT GOING TO SCHOOL THOUGH BECAUSE I'M GOING TO BE WORKING THOUGH ."
/path_to_wavs/Ses05F_impro07_M024.wav,e1,"WOO I . I DO ."
/path_to_wavs/Ses05F_impro07_M025.wav,e1,"I KNOW EXACTLY HOW YOU FEEL ABOUT THAT I THINK YOU FEEL REALLY EXCITED ABOUT IT I KNOW YOU ARE  I CAN TELL I KNOW YOU ."
/path_to_wavs/Ses05F_impro07_M026.wav,e1,"YOU'RE A WILD AND CRAZY  WOMAN ."
/path_to_wavs/Ses05F_impro07_M027.wav,e1,"UH HUH IT WILL BE AWESOME ."
/path_to_wavs/Ses05F_impro07_M029.wav,e1,"LIVING NEAR THE U S C CAMPUS BY . MYSELF NOT GOING TO SCHOOL THERE JUST REALLY PATHETIC AND SAD ."
/path_to_wavs/Ses05F_impro07_M030.wav,e1,"EXACTLY  MOOCHING OFF OF ALL LIKE THE COLLEGE EXPERIENCES . THAT WOULD'VE BEEN ME . BUT YOU HAVE SAVED ME FROM THAT DISASTER THANK YOU  THANK YOU VERY MUCH ."
/path_to_wavs/Ses05F_impro07_M031.wav,e1,"OH IT'S . GOING TO BE SO MUCH FUN ."
/path_to_wavs/Ses05F_impro07_M032.wav,e1,"WELL CONGRATULATIONS  AND TO ME TOO . BECAUSE . NOW I GET TO . HAVE ."
/path_to_wavs/Ses05F_impro07_M033.wav,e1,"THAT'S A GOOD IDEA ."
/path_to_wavs/Ses05F_impro07_M034.wav,e1,"TOMORROW TOMORROW TOMORROW ."
/path_to_wavs/Ses05F_impro07_M035.wav,e1,"GOOD WE'LL HAVE TO HAVE ONE SOON YOU'RE GOING TO HAVE TO GO TO SCHOOL IN A COUPLE OF MONTHS ."
/path_to_wavs/Ses05F_impro07_M036.wav,e1,"OH . GOD . IT'S AWESOME . THERE'S GOING TO BE TONS OF PLACES . {NS} ."
/path_to_wavs/Ses05F_impro08_F000.wav,e0,"HI SIR HOW CAN I HELP YOU ."
/path_to_wavs/Ses05F_impro08_F001.wav,e0,"OKAY ."
/path_to_wavs/Ses05F_impro08_F002.wav,e0,"{LG} ALL RIGHT I'M SORRY SIR THAT YOU'VE . BEEN HAVING . A HARD TIME ."
/path_to_wavs/Ses05F_impro08_F003.wav,e0,"I KWON IT IS RIDICULOUS ."
/path_to_wavs/Ses05F_impro08_F004.wav,e0,"YEAH . I UNDERSTAND ."
/path_to_wavs/Ses05F_impro08_F005.wav,e0,"UH WHEN'S WHEN'S ."
/path_to_wavs/Ses05F_impro08_F007.wav,e0,"IF YEAH WELL IF YOU JUST SLOW DOWN  WE'LL UM  WE'LL DEFINITELY HAVE YOUR PROBLEM SOLVED AND AFTER WE HAVE YOUR PROBLEM SOLVED THEN  I CAN TRANSFER YOU TO A MANAGER SOMEONE WHO CAN  YOU KNOW YOU CAN . VOICE YOUR COMPLAINT TO WHO WILL BE ABLE TO SOMETHING ABOUT IT ."
/path_to_wavs/Ses05F_impro08_F008.wav,e0,"OKAY . SO WHERE OKAY ALL  RIGHT SO WHERE DID YOU UH . LOCATE YOUR . YOUR BILL ."
/path_to_wavs/Ses05F_impro08_F009.wav,e0,"IN THE MAIL ."
/path_to_wavs/Ses05F_impro08_F010.wav,e0,"SO IS IT IS IS IT AT ALL POSSIBLE THAT MAYBE THIS STATEMENT IS JUST OLD  AND THAT THE TRANSACTION HADN'T . BEEN PROCESSED YET ."
/path_to_wavs/Ses05F_impro08_F011.wav,e0,"OKAY ."
/path_to_wavs/Ses05F_impro08_F012.wav,e0,"OKAY ."
/path_to_wavs/Ses05F_impro08_F014.wav,e0,"OKAY SO I'LL JUST . LOOK IT UP AND YOU KNOW  SEE WHAT'S GOING ON MAYBE WE CAN ."
/path_to_wavs/Ses05F_impro08_F015.wav,e0,"IF I CALL IT UP ON THE SCREEN ."
/path_to_wavs/Ses05F_impro08_F016.wav,e0,"SO IN THE DATABASE IT LOOKS AS THOUGH  UM  THERE IS A . THERE IS LIKE A GLITCH IN THE TRANSACTION WHERE IT HADN'T GONE THROUGH BEFORE BUT  I DO SEE THAT YOU  PAID . THE . WHAT  CAN YOU TELL ME THE AMOUNT WHAT WAS THE AMOUNT ."
/path_to_wavs/Ses05F_impro08_F017.wav,e0,"OKAY I DO SEE THAT ON HERE AND IT SAYS THAT UM  IT HAD SOME TROUBLE CLEARING FOR SOME REASON . AND I THINK THAT WAS THE PROBLEM ON OUR END . SO . UM ."
/path_to_wavs/Ses05F_impro08_F018.wav,e0,"WELL YOU KNOW SOMETIMES JUST WITH ONLINE TRANSACTIONS  THINGS HAPPENS  SO . UM ."
/path_to_wavs/Ses05F_impro08_F019.wav,e0,"YEAH WE SOMEBODY WENT IN AND AND CLEARED . THE PROBLEM AND IT LOOKS LIKE . YOU'RE ALL . PAID ."
/path_to_wavs/Ses05F_impro08_F020.wav,e0,"YOU DO THE DIRECT THE DIRECT . IT UM  IT'S TAKING RIGHT OUT OF YOUR BANK ACCOUNT . CORRECT ."
/path_to_wavs/Ses05F_impro08_F021.wav,e0,"YEAH  SO THAT THAT DID GO THROUGH ."
/path_to_wavs/Ses05F_impro08_F022.wav,e0,"UM  I CAN TRY TO DO THAT FOR YOU CERTAINLY ."
/path_to_wavs/Ses05F_impro08_F023.wav,e0,"RIGHT  RIGHT AND SINCE YEAH SINCE IT WAS JUST A . COMPUTER GLITCH THEN THAT'S THAT SHOULD BE . CLEARED UP AS WELL SO I'M  GOING TO GO AHEAD AND TRY AND PUT THAT INTO THE COMPUTER AND IF  FOR SOME REASON YOU NOTICE ON YOUR STATEMENT IN A FEW DAYS THAT YOU'VE BEEN CHARGED AND AN OVERDUE FEE THEN . YOU SHOULD JUST CALL BACK AND WE'LL HAVE THAT ."
/path_to_wavs/Ses05F_impro08_F024.wav,e0,"WELL I'LL GIVE YOU MY DIRECT LINE AND MY NUMBER SO  YOU CAN . YOU CAN GET DIRECTLY TO ME ."
/path_to_wavs/Ses05F_impro08_F025.wav,e0,"YEAH ."
/path_to_wavs/Ses05F_impro08_F026.wav,e0,"NO PROBLEM ."
/path_to_wavs/Ses05F_impro08_F027.wav,e0,"AHH ONE EIGHT HUNDRED THREE TWO THREE ."
/path_to_wavs/Ses05F_impro08_F028.wav,e0,"SIX FOUR NINE FOUR ."
/path_to_wavs/Ses05F_impro08_F029.wav,e0,"YOU'RE WELCOME ."
/path_to_wavs/Ses05F_impro08_F030.wav,e0,"I'M SORRY THAT IT WAS AN INCONVENIENCE ."
/path_to_wavs/Ses05F_impro08_F032.wav,e0,"HAVE A GOOD DAY ."
/path_to_wavs/Ses05F_impro08_F033.wav,e0,"BYE . BYE ."
/path_to_wavs/Ses05F_impro08_M004.wav,e2,"THIS IS RIDICULOUS I I SERIOUSLY . I  DON'T . UNDERSTAND WHY YOU THINK THESE AUTOMATED SYSTEMS ARE SUPPOSED TO LIKE WORK FOR ANYBODY THEY HAVE NEVER EVER WORK FOR ME ."
/path_to_wavs/Ses05F_impro08_M005.wav,e2,"CAN YOU LIKE TALK TO SOMEBODY ABOUT THIS CAN YOU LIKE CAN YOU TELL THEM THAT THIS IS RIDICULOUS AND CAN THEY CHANGE IT FROM NOW ON IS THERE A PHONE NUMBER YOU HAVE THAT I CAN CALL THAT WILL LIKE AUTOMATICALLY BE TALKING TO SOMEBODY A HUMAN BEING ."
/path_to_wavs/Ses05F_impro08_M007.wav,e2,"LIKE I KNOW I PAID LAST MONTH BUT IT HASN'T BEEN PAID AND YOU CHARGED ME A LATE FEE ."
/path_to_wavs/Ses05F_impro08_M013.wav,e0,"OKAY GREAT . GO AHEAD ."
/path_to_wavs/Ses05F_impro08_M016.wav,e0,"NO NO NO I AM GRATEFUL ."
/path_to_wavs/Ses05F_impro08_M018.wav,e0,"DID THEY TAKE ."
/path_to_wavs/Ses05F_impro08_M019.wav,e0,"YES . YES EXACTLY ."
/path_to_wavs/Ses05F_impro08_M020.wav,e0,"ARE YOU TAKING THE LATE FEE OFF OF MY . ACCOUNT THEN ."
/path_to_wavs/Ses05F_impro08_M022.wav,e0,"RIGHT ."
/path_to_wavs/Ses05F_impro08_M025.wav,e1,"THAT . WOULD BE WONDERFUL . THAT WOULD BE GREAT SERIOUSLY ."
/path_to_wavs/Ses05F_impro08_M026.wav,e1,"THANK YOU WHAT'S THE NUMBER ."
/path_to_wavs/Ses05F_impro08_M027.wav,e0,"THREE TWO THREE ."
/path_to_wavs/Ses05F_impro08_M028.wav,e1,"SIX FOUR NINE . FOUR  THAT  WOULD BE . SO GREAT THANK YOU SO MUCH ."
/path_to_wavs/Ses05F_impro08_M030.wav,e1,"IT WAS HORRIBLE . BUT . YOU'VE MADE IT MUCH BETTER THANK YOU VERY MUCH  ABSOLUTELY ."
/path_to_wavs/Ses05F_impro08_M031.wav,e1,"YOU TOO THANK YOU SO MUCH HAVE A WONDERFUL DAY ."
/path_to_wavs/Ses05F_script01_1_F000.wav,e3,"WHAT'S HE GOING TO SAY  MAYBE WE SHOULD TELL HIM BEFORE HE SEES IT ."
/path_to_wavs/Ses05F_script01_1_F004.wav,e3,"DID YOU TALK TO HIM ."
/path_to_wavs/Ses05F_script01_1_F005.wav,e3,"HE CRIED HARD ."
/path_to_wavs/Ses05F_script01_1_F006.wav,e3,"HE IS THINKING ABOUT HIM AGAIN ."
/path_to_wavs/Ses05F_script01_1_F007.wav,e3,"IT'S GETTING JUST LIKE AFTER LARRY DIED HE'S HAVING DREAMS HE'S WALKING AROUND AT NIGHT ."
/path_to_wavs/Ses05F_script01_1_F008.wav,e3,"WHAT'S THE MEANING OF THAT ."
/path_to_wavs/Ses05F_script01_1_F017.wav,e0,"WELL I GOT AN IDEA BUT WHAT'S THE STORY ."
/path_to_wavs/Ses05F_script01_1_F024.wav,e0,"WELL YOU'RE A CONSIDERATE FELLOW THERE'S . NOTHING  WRONG WITH THAT ."
/path_to_wavs/Ses05F_script01_1_F025.wav,e0,"HAVE YOU ASKED ANNIE YET TO MARRY YOU ."
/path_to_wavs/Ses05F_script01_1_F026.wav,e0,"WELL HOW DID YOU KNOW THAT SHE . WILL GO ALONG WITH IT I MEAN MAYBE SHE FEELS THE SAME WAY AS YOUR FATHER ."
/path_to_wavs/Ses05F_script01_1_F027.wav,e0,"THE TROUBLE IS YOU DON'T SEE ENOUGH WOMEN YOU NEVER HAVE ."
/path_to_wavs/Ses05F_script01_1_F028.wav,e0,"WELL I JUST DON'T SEE WHY IT HAS TO BE ANNIE ."
/path_to_wavs/Ses05F_script01_1_F031.wav,e3,"YOU MARRY HIS GIRL AND YOU'RE PRONOUNCING HIM DEAD  NOW WHAT'S GOING TO HAPPEN TO YOUR FATHER DO YOU KNOW I DON'T ."
/path_to_wavs/Ses05F_script01_1_F033.wav,e2,"WHAT THE HELL IS THIS ."
/path_to_wavs/Ses05F_script01_1_F034.wav,e2,"ARE YOU CRAZY ."
/path_to_wavs/Ses05F_script01_1_F038.wav,e2,"ALL RIGHT BUT DON'T THINK LIKE THAT BECAUSE I MEAN WHAT THE HELL DID WE DO ALL THIS FOR CHRIS . THE WHOLE BUSINESS IT'S ALL FOR YOU THE WHOLE SHOOTING MATCH IS FOR YOU ."
/path_to_wavs/Ses05F_script01_1_M000.wav,e3,"HE SAW  IT ."
/path_to_wavs/Ses05F_script01_1_M001.wav,e3,"HE WAS OUT HERE WHEN IT BROKE ."
/path_to_wavs/Ses05F_script01_1_M002.wav,e3,"AROUND . FOUR THIS MORNING AND . THERE WAS A CRACK AND I LOOKED OUT WE'RE  STANDING RIGHT THERE WHEN I CRACKED ."
/path_to_wavs/Ses05F_script01_1_M003.wav,e3,"I DON'T KNOW BUT  WHEN IT CRACKED HE  RAN BACK INTO THE HOUSE AND . START TO CRY IN THE KITCHEN ."
/path_to_wavs/Ses05F_script01_1_M004.wav,e3,"NO I  FIGURED IT WAS BEST TO LEAVE HIM ALONE ."
/path_to_wavs/Ses05F_script01_1_M005.wav,e3,"I COULD HEAR HIM RIGHT THROUGH THE FLOOR OF MY ROOM ."
/path_to_wavs/Ses05F_script01_1_M006.wav,e3,"I GUESS HE IS ."
/path_to_wavs/Ses05F_script01_1_M007.wav,e3,"I DON'T KNOW THE MEANING OF IT  BUT I KNOW ONE THING MOM DID . WE MADE A TERRIBLE MISTAKE WITH DAD ."
/path_to_wavs/Ses05F_script01_1_M008.wav,e3,"BEING DISHONEST WITH HIM . IT'S THE KIND OF THING THAT PAYS OFF AND NOW IT'S PAYING OFF ."
/path_to_wavs/Ses05F_script01_1_M009.wav,e3,"YOU KNOW THAT LARRY'S NOT COMING BACK AND I KNOW IT . SO WHY DO WE GO ON LETTING HIM  THINK . THAT . WE BELIEVE WITH HIM ."
/path_to_wavs/Ses05F_script01_1_M013.wav,e2,"FOR GOD'S SAKE MOM . THREE YEARS NOBODY COMES BACK AFTER  THREE YEARS IT'S INSANE ."
/path_to_wavs/Ses05F_script01_1_M016.wav,e3,"YOU KNOW WHY I ASKED ANNIE HERE DON'T YOU ."
/path_to_wavs/Ses05F_script01_1_M018.wav,e0,"I'M GOING TO ASK HER TO MARRY ME ."
/path_to_wavs/Ses05F_script01_1_M025.wav,e2,"TO . HELL WITH THAT ."
/path_to_wavs/Ses05F_script01_1_M035.wav,e2,"THE BUSINESS THE BUSINESS  IT  DOESN'T INSPIRE ME ."
/path_to_wavs/Ses05F_script01_2_F001.wav,e0,"SHE'S BEEN IN NEW YORK THREE AND A HALF YEARS WHY ALL OF THE SUDDEN ."
/path_to_wavs/Ses05F_script01_2_F006.wav,e2,"SHE'S NOT HIS GIRL SHE KNOWS SHE'S NOT ."
/path_to_wavs/Ses05F_script01_2_F010.wav,e2,"I WANT YOU TO PRETEND LIKE HE'S COMING BACK ."
/path_to_wavs/Ses05F_script01_2_F011.wav,e2,"BECAUSE IF HE'S NOT COMING BACK THEN I'LL KILL MYSELF ."
/path_to_wavs/Ses05F_script01_2_F012.wav,e2,"LAUGH . LAUGH AT ME BUT WHAT HAPPENS . THE NIGHT THAT SHE GOES TO SLEEP IN HIS BED AND HIS MEMORIAL BREAKS IN PIECES ."
/path_to_wavs/Ses05F_script01_2_F014.wav,e2,"ONLY LAST WEEK . ANOTHER BOY TURNED UP IN DETROIT BEEN MISSING LONGER THAN LARRY YOU READ IT YOURSELF ."
/path_to_wavs/Ses05F_script01_2_F016.wav,e3,"YOU'VE GOT TO BELIEVE YOU'VE GOT . TO ."
/path_to_wavs/Ses05F_script01_2_F017.wav,e2,"I CAN'T HELP IT ."
/path_to_wavs/Ses05F_script01_2_M000.wav,e0,"WHY DOES THAT BOTHER YOU ."
/path_to_wavs/Ses05F_script01_2_M001.wav,e0,"WELL . MAYBE  MAYBE SHE JUST WANTED TO SEE HER AGAIN ."
/path_to_wavs/Ses05F_script01_2_M002.wav,e0,"WHAT DID YOU MEAN  HE LIVED NEXT DOOR TO THE GIRL ALL OF HIS LIFE WHY WOULDN'T HE WANT TO SEE HER AGAIN  DON'T LOOK AT ME LIKE THAT HE DIDN'T TELL ME ANY MORE THAN HE TOLD YOU ."
/path_to_wavs/Ses05F_script01_2_M016.wav,e2,"WHAT DO YOU MEAN ME ABOVE ALL LOOK  AT YOU YOU'RE SHAKING ."
/path_to_wavs/Ses05F_script01_2_M017.wav,e2,"WHAT HAVE I GOT TO HIDE  WHAT THE HELL IS THE MATTER WITH YOU KATE ."
/path_to_wavs/Ses05F_script01_3_F000.wav,e1,"YOU'RE THE ONLY ONE I KNOW WHO LOVES HIS PARENTS ."
/path_to_wavs/Ses05F_script01_3_F001.wav,e1,"NO . IT'S GOOD ."
/path_to_wavs/Ses05F_script01_3_F002.wav,e1,"IT'S . SO LOVELY HERE  THE AIR IS SWEET ."
/path_to_wavs/Ses05F_script01_3_F003.wav,e1,"NO BUT I'M NOT  GOING TO STAY ."
/path_to_wavs/Ses05F_script01_3_F006.wav,e3,"WELL  SORT OF EMBARRASSED SOON AS I CAME ."
/path_to_wavs/Ses05F_script01_3_F008.wav,e0,"WELL FROM HER POINT OF VIEW WHY ELSE WOULD I COME ."
/path_to_wavs/Ses05F_script01_3_F009.wav,e1,"I GUESS THIS IS WHY I CAME ."
/path_to_wavs/Ses05F_script01_3_F015.wav,e1,"I'LL NEVER FORGIVE YOU WHY DID YOU WAIT SO LONG  ALL THIS TIME I'VE BEEN WONDERING IF I WAS A FOOL FOR THINKING OF YOU ."
/path_to_wavs/Ses05F_script01_3_F016.wav,e1,"NOT LIKE THAT  YOU'RE NOT ."
/path_to_wavs/Ses05F_script01_3_F017.wav,e1,"LIKE LARRY'S BROTHER DO  IT LIKE YOU CHRIS CHRIS WHAT'S THE MATTER ."
/path_to_wavs/Ses05F_script01_3_F020.wav,e3,"IT WOULDN'T WORK LIKE THIS ."
/path_to_wavs/Ses05F_script01_3_F021.wav,e0,"YEAH SURE ."
/path_to_wavs/Ses05F_script01_3_F022.wav,e3,"HOW MANY ."
/path_to_wavs/Ses05F_script01_3_F023.wav,e3,"OH GEE ."
/path_to_wavs/Ses05F_script01_3_F024.wav,e0,"DO YOU STILL FEEL LIKE THAT ."
/path_to_wavs/Ses05F_script01_3_F025.wav,e3,"BECAUSE YOU CAN'T FEEL LIKE THAT ANYMORE CHRIS YOU HEAR ME I  MEAN . EVERYTHING THAT YOU HAVE . YOU DESERVE . AND THAT INCLUDES ME  AND YOUR FATHER  YOUR FATHER PUT HUNDREDS OF PLANES IN THE AIR  YOU SHOULD BE PROUD A MAN SHOULD BE PAID FOR THAT ."
/path_to_wavs/Ses05F_script01_3_F026.wav,e1,"WHAT WOULD I DO WITH A  FORTUNE ."
/path_to_wavs/Ses05F_script01_3_M000.wav,e1,"I KNOW . IT'S GOING OUT OF STYLE ISN'T IT ."
/path_to_wavs/Ses05F_script01_3_M004.wav,e0,"WHAT ."
/path_to_wavs/Ses05F_script01_3_M005.wav,e1,"WELL . THE PLAN WAS . TO . KIND . OF  SNEAK UP ON YOU OVER A . PERIOD OF A WEEK OR SO BUT UH  THEY TAKE IT FOR GRANTED THAT WE'RE ALL SET ."
/path_to_wavs/Ses05F_script01_3_M006.wav,e0,"HOW DID YOU KNOW ."
/path_to_wavs/Ses05F_script01_3_M008.wav,e1,"ANNE . I LOVE YOU  I LOVE YOU A GREAT DEAL  I  LOVE YOU ."
/path_to_wavs/Ses05F_script01_3_M009.wav,e1,"I . I I . HAVE NO IMAGINATION THAT'S ALL I KNOW WHAT TO SAY I . I'M EMBARRASSING YOU  I  I DIDN'T WANT TO TELL YOU HERE I WANTED IT TO BE SOME PLACE DIFFERENT SOME PLACE  WHERE WE COULD BE . NEW TO EACH OTHER YOU KNOW ."
/path_to_wavs/Ses05F_script01_3_M010.wav,e1,"YOU FEEL IT'S WRONG HERE DON'T YOU  THIS YARD . THIS CHAIR  I WANT YOU TO BE READY FOR ME ANNIE . I DON'T WANT TO  WIN YOU AWAY FROM ANYTHING ."
/path_to_wavs/Ses05F_script01_3_M016.wav,e1,"OH . GOD I KISSED ANNIE I CAN'T BELIEVE  I KISSED  ANNIE  HOW LONG I'VE WANTED TO DO THIS ."
/path_to_wavs/Ses05F_script01_3_M017.wav,e1,"OH  ANNIE WE'RE GOING TO LIVE NOW I'M GOING . TO MAKE YOU SO HAPPY ."
/path_to_wavs/Ses05F_script01_3_M021.wav,e3,"YEAH I SUPPOSE I HAVE BEEN BUT  IT'S GOING FROM ME ."
/path_to_wavs/Ses05F_script01_3_M023.wav,e3,"IT'S IT'S  MIXED UP WITH SO MANY OTHER THINGS I ."
/path_to_wavs/Ses05F_script01_3_M024.wav,e3,"REMEMBER WHEN I WAS OVERSEAS I . WAS IN . COMMAND OF THE COMPANY ."
/path_to_wavs/Ses05F_script01_3_M025.wav,e3,"YEAH I LOST THEM ."
/path_to_wavs/Ses05F_script01_3_M026.wav,e3,"JUST ABOUT ALL ."
/path_to_wavs/Ses05F_script01_3_M027.wav,e3,"TAKES A LITTLE TIME TO TOSS SOMETHING LIKE THAT OFF YOU KNOW . BECAUSE  THEY WEREN'T JUST MEN ."
/path_to_wavs/Ses05F_script01_3_M028.wav,e3,"FOR INSTANCE  THERE'S THIS ONE TIME IT  HAD BEEN RAINING FOR SEVERAL DAYS AND . THIS KID CAME UP TO ME AND GAVE ME HIS LAST PAIR OF DRY SOCKS  YOU KNOW  HE JUST PUT THEM IN MY POCKET ."
/path_to_wavs/Ses05F_script01_3_M029.wav,e3,"I KNOW THAT THAT'S NOT A BIG THING BUT  IT'S JUST THE KIND OF GUYS I HAD . THEY DIDN'T DIE . THEY  THEY KILLED THEMSELVES FOR EACH OTHER ."
/path_to_wavs/Ses05F_script01_3_M030.wav,e3,"I MEAN THAT EXACTLY THAT  A LITTLE MORE SELFISH . AND THEY WOULD HAVE STILL BEEN HERE TODAY ."
/path_to_wavs/Ses05F_script01_3_M031.wav,e3,"AND I GOT AN IDEAL . WATCHING THEM ALL GO DOWN  EVERYTHING WAS BEING DESTROYED SEE AND ."
/path_to_wavs/Ses05F_script01_3_M032.wav,e3,"BUT IT SEEMED TO ME THAT SOMETHING  NEW  WAS BEING CREATED AT THE SAME TIME  A KIND OF  RESPONSIBILITY . MAN FOR MAN DO YOU UNDERSTAND ME ."
/path_to_wavs/Ses05F_script01_3_M033.wav,e3,"AND  TO SHOW THAT TO  TO  BRING THAT BACK ONTO THE EARTH AGAIN  LIKE A LIKE A MONUMENT AND . EVERYONE WOULD HAVE IT STANDING BEHIND THEM AND AND IT WOULD  MAKE A DIFFERENCE FOR THEM ."
/path_to_wavs/Ses05F_script01_3_M034.wav,e3,"AND THEN I WENT HOME AND IT WAS  INCREDIBLE  IT HAD NO MEANING HERE ."
/path_to_wavs/Ses05F_script01_3_M035.wav,e3,"IT WAS ALL LIKE  SOME KIND OF . BUS ACCIDENT TO THEM . I WENT BACK TO WORK WITH MY DAD IN THAT WHOLE RAT RACE AGAIN ."
/path_to_wavs/Ses05F_script01_3_M036.wav,e3,"AND I FELT . WHAT YOU SAID . ASHAMED SOMEHOW . BECAUSE . NOBODY HAD CHANGED  AT ALL  IT SEEMED TO MAKE SUCKERS OUT OF A WHOLE LOT OF GUYS . AND ."
/path_to_wavs/Ses05F_script01_3_M037.wav,e3,"IT FELT WRONG TO BE ALIVE  TO  OPEN THAT BANK BOOK  TO BUY THAT NEW CAR TO LOOK AT THAT NEW REFRIGERATOR I MEAN . YOU CAN TAKE THOSE THINGS OUT OF THE WAR BUT . IF YOU DRIVE THAT CAR . YOU HAVE TO KNOW THAT THAT COMES FROM THE LOVE THAT A MAN HAS FOR A MAN . AND YOU'VE GOT TO BE A LITTLE BIT BETTER THAN THAT ."
/path_to_wavs/Ses05F_script01_3_M039.wav,e1,"I I WANT YOU NOW ANNIE ."
/path_to_wavs/Ses05F_script01_3_M040.wav,e1,"OH ANNIE  ANNIE I AM GOING TO MAKE YOU A FORTUNE ."
/path_to_wavs/Ses05F_script02_1_F000.wav,e0,"FINE ."
/path_to_wavs/Ses05F_script02_1_F001.wav,e0,"WHAT FLASHLIGHT ."
/path_to_wavs/Ses05F_script02_1_F005.wav,e0,"YES ."
/path_to_wavs/Ses05F_script02_1_F007.wav,e0,"IT'S AFTER ELEVEN LET'S GO HOME ."
/path_to_wavs/Ses05F_script02_1_F011.wav,e0,"NOT PARTICULARLY ."
/path_to_wavs/Ses05F_script02_1_F012.wav,e0,"I JUST DON'T ."
/path_to_wavs/Ses05F_script02_1_F015.wav,e0,"I AM JUST NOT ."
/path_to_wavs/Ses05F_script02_1_F016.wav,e0,"YES ."
/path_to_wavs/Ses05F_script02_1_M000.wav,e1,"WHAT TIME IS IT  ISN'T IT SUPPOSED TO START RUNNING AROUND MIDNIGHT . THIS IS GREAT ISN'T IT  LOOK AT THIS GREAT NIGHT WE GOT HERE  COULDN'T BE BETTER ."
/path_to_wavs/Ses05F_script02_1_M001.wav,e1,"ACTUALLY I WAS HOPING TO GO A LITTLE BIT FURTHER UP THE COAST TO GET AWAY FROM THE LIGHTS AND THE PEOPLE BUT I WAS AFRAID I WILL MISS IT  HOW ARE YOU DOING ."
/path_to_wavs/Ses05F_script02_1_M002.wav,e1,"IS THAT  NO  NO NO . IS THAT FOAM . I CAN'T EVEN TELL . ALTHOUGH IF I . IF I CAN'T TELL IT PROBABLY ISN'T IT  RIGHT IT'LL PROBABLY BE UNMISTAKABLE BUT DON'T YOU  THINK  HOW YOU DOING ."
/path_to_wavs/Ses05F_script02_1_M003.wav,e1,"OH NO . YOU KNOW  WHAT I DID  I  FORGOT MY FLASHLIGHT  HOW COULD I BE SO STUPID I CAN'T BELIEVE I FORGOT MY FLASHLIGHT ."
/path_to_wavs/Ses05F_script02_1_M009.wav,e1,"ARE YOU COLD YOU . WANT MY JACKET  WE SHOULD HAVE BOUGHT A BLANKET  OUR . BLANKET . THIS IS GREAT ISN'T IT ."
/path_to_wavs/Ses05F_script02_1_M010.wav,e1,"I DIDN'T EVEN THINK TO BRING A SIX PACK A SIX PACK WOULD BE JUST THE THING RIGHT ABOUT NOW I . CAN'T BELIEVE I FORGOT  AND  LOOK AT KID I AM SURPRISE I MAKE IT OUT OF THE HOUSE ABOUT . FLIES IT ."
/path_to_wavs/Ses05F_script02_1_M011.wav,e1,"{LG}  I . WONDER IF THEY CAN HEAR ME TALK OR IF THEY CAN  FEEL THE VIBRATION IN THE SAND WHEN WE ARE MOVING AROUND ."
/path_to_wavs/Ses05F_script02_1_M012.wav,e1,"YOU WANT MY JACKET ."
/path_to_wavs/Ses05F_script02_1_M014.wav,e1,"RIGHT ."
/path_to_wavs/Ses05F_script02_1_M018.wav,e1,"HONEY  THIS IS A NATURAL PHENOMENON I MEAN IT HAPPENS LIKE . ONCE A YEAR  IT'S A GREAT OPPORTUNITY ."
/path_to_wavs/Ses05F_script02_1_M019.wav,e1,"THINK ABOUT PEOPLE IN KANSAS THEY HAVE TO GET  A A PLANE RESERVATION AND A HOTEL RESERVATION JUST TO SEE THIS UH BUT WE ARE JUST FORTY MINUTES AWAY . TOO GOOD TO PASS UP ."
